timestamp x y z qx qy qz qw id
1679926474.272923 -19.017420 -27.801817 -3.542233 -0.002401 0.002711 0.468269 0.883578 244
1679926477.073123 -17.908585 -26.193384 -3.568519 -0.002931 0.002681 0.467519 0.883974 245
1679926478.272781 -17.880367 -26.138081 -3.575589 -0.001508 0.001132 0.467079 0.884214 246
1679926478.773149 -17.879841 -26.137499 -3.575867 -0.001413 0.001318 0.468085 0.883681 247
1679926480.173154 -17.558163 -25.710724 -3.580997 0.000801 -0.001149 0.470642 0.882323 248
1679926480.773253 -17.225309 -25.208241 -3.580772 -0.000373 0.000577 0.471639 0.881791 249
1679926481.974025 -16.748577 -24.502260 -3.603021 -0.001779 0.005695 0.504368 0.863468 250
1679926482.773001 -16.756208 -24.483685 -3.611338 -0.003818 0.001698 0.502197 0.864743 251
1679926483.372996 -16.764936 -24.480433 -3.612994 -0.001794 0.002638 0.502178 0.864758 252
1679926484.772938 -16.700914 -24.219353 -3.624513 -0.014409 -0.007232 0.569934 0.821532 253
1679926485.974057 -16.350050 -23.163811 -3.625107 -0.000836 0.003698 0.593653 0.804713 254
1679926487.173855 -16.077267 -22.617348 -3.634363 0.000899 0.001802 0.632455 0.774595 255
1679926488.573835 -16.066864 -22.581192 -3.641670 -0.001459 0.000141 0.633462 0.773772 256
1679926489.573132 -15.937634 -22.238731 -3.644291 0.007848 0.006731 0.556512 0.830775 257
1679926490.673219 -15.523625 -21.270988 -3.653947 -0.001666 0.002879 0.523102 0.852263 258
1679926491.572961 -15.240441 -20.721725 -3.662451 -0.002647 0.003386 0.495731 0.868465 259
1679926493.073933 -15.260063 -20.690483 -3.677342 -0.001848 0.000313 0.496878 0.867818 260
1679926493.872897 -15.159407 -20.547123 -3.684395 0.005749 0.002534 0.486468 0.873676 261
1679926494.472837 -14.832761 -20.092211 -3.677989 -0.001070 0.002129 0.477626 0.878560 262
1679926495.574234 -14.291738 -19.248705 -3.697508 -0.002182 0.004415 0.463947 0.885850 263
1679926497.473419 -14.134763 -19.006371 -3.714236 -0.003460 0.003088 0.455903 0.890018 264
1679926498.073258 -14.135905 -19.005245 -3.714326 -0.003811 0.003411 0.455052 0.890450 265
1679926498.873375 -13.929599 -18.703886 -3.718525 -0.001794 0.005282 0.449295 0.893366 266
1679926499.872702 -13.312674 -17.944813 -3.732408 0.007502 0.007534 0.435890 0.899937 267
1679926500.475237 -13.018258 -17.569998 -3.727249 0.022517 0.013168 0.339440 0.940266 268
1679926501.974777 -12.892729 -17.403355 -3.746580 -0.001898 0.000494 0.307570 0.951524 269
1679926502.873325 -12.889369 -17.400084 -3.747751 -0.001528 0.000482 0.307240 0.951631 270
1679926503.774324 -12.786152 -17.359022 -3.748132 0.030534 0.005388 0.240706 0.970103 271
1679926504.372893 -12.402667 -17.265436 -3.750991 0.022017 0.004504 0.048783 0.998557 272
1679926505.575201 -12.268875 -17.203062 -3.753689 -0.001198 -0.000318 0.010557 0.999943 273
1679926506.273286 -12.244240 -17.195049 -3.755435 -0.004470 -0.000018 0.013523 0.999899 274
1679926507.673427 -12.200511 -17.193169 -3.756221 0.006852 -0.000126 0.030052 0.999525 275
1679926508.273242 -11.850453 -17.240482 -3.752786 0.016727 -0.002159 -0.054592 0.998366 276
1679926508.873049 -11.386628 -17.350687 -3.757819 0.013018 -0.000125 -0.205715 0.978525 277
1679926510.672657 -11.068177 -17.464851 -3.773492 -0.000564 0.001076 -0.255142 0.966903 278
1679926511.273823 -11.068717 -17.462704 -3.774356 0.000099 0.001040 -0.255143 0.966903 279
1679926512.375485 -10.857224 -17.611397 -3.780792 0.002509 0.001473 -0.273751 0.961796 280
1679926513.576521 -9.904551 -18.175364 -3.782318 0.001621 0.002736 -0.276288 0.961070 281
1679926515.376136 -9.323936 -18.427179 -3.798710 -0.000827 0.001447 -0.191961 0.981401 282
1679926515.975987 -9.311928 -18.417591 -3.800563 0.001030 0.000885 -0.179776 0.983707 283
1679926516.875779 -9.305769 -18.412975 -3.800385 -0.001071 0.001710 -0.183735 0.982974 284
1679926518.076722 -8.742402 -18.488501 -3.793853 -0.009726 0.004691 0.135454 0.990725 285
1679926518.973977 -8.622051 -18.488911 -3.809150 0.001008 0.002508 0.109829 0.993947 286
1679926519.576417 -8.607803 -18.491068 -3.809623 -0.000943 0.002519 0.106918 0.994264 287
1679926520.776133 -8.579303 -18.473619 -3.809338 -0.012950 0.001932 0.129317 0.991517 288
1679926521.476814 -8.415137 -18.369724 -3.811177 -0.010263 0.000135 0.376777 0.926247 289
1679926522.177494 -8.384732 -18.348589 -3.812904 -0.001084 0.000546 0.376285 0.926503 290
1679926523.277740 -8.391134 -18.344349 -3.812502 -0.002464 0.001084 0.363839 0.931458 291
1679926523.975734 -8.393562 -18.343140 -3.812901 -0.002676 0.001066 0.363518 0.931583 292
1679926524.875547 -8.371391 -18.167044 -3.814229 -0.016032 -0.007235 0.559455 0.828674 293
1679926525.378475 -8.273045 -17.823282 -3.817946 0.001719 0.007459 0.619034 0.785327 294
1679926526.673871 -7.744870 -16.861763 -3.832825 -0.014764 -0.003336 0.494256 0.869184 295
1679926527.577573 -7.646660 -16.425097 -3.840596 -0.008145 0.001561 0.591257 0.806440 296
1679926528.776014 -7.664782 -16.358532 -3.854622 -0.002281 0.000424 0.590664 0.806915 297
1679926529.375886 -7.667041 -16.353283 -3.855409 -0.001920 0.000692 0.590814 0.806805 298
1679926529.975687 -7.659423 -16.342375 -3.855471 0.001393 0.004677 0.589563 0.807708 299
